OTUID	Kingdom	Phylum	Class	Order	Family	Genus	Species
677abbaa56bcbc15abc5aa7a0740cf43	Fungi	Mucoromycota	Endogonomycetes	Endogonales	Endogonales_fam_Incertae_sedis	Densospora	Unidentified_Densospora
6782cbb52a0e47330865c0deb6d067da	Fungi	Ascomycota	Sordariomycetes	Unidentified_Sordariomycetes	Unidentified_Sordariomycetes	Unidentified_Sordariomycetes	Unidentified_Sordariomycetes
678b2d3bc930e6df4751f8ca79debfa9	Fungi	Mucoromycota	Endogonomycetes	Endogonales	Endogonales_fam_Incertae_sedis	Densospora	Unidentified_Densospora
678e6f70246aa9a49adddbb92c20edfc	Fungi	Ascomycota	Sordariomycetes	Myrmecridiales	Myrmecridiaceae	Myrmecridium	Unidentified_Myrmecridium
67918e92fd41ca55a9c54c6cdd50f5cd	Fungi	Mucoromycota	Endogonomycetes	Endogonales	Endogonales_fam_Incertae_sedis	Densospora	Unidentified_Densospora
679f981fa412726d7e1d956883897982	Fungi	Unidentified_Fungi	Unidentified_Fungi	Unidentified_Fungi	Unidentified_Fungi	Unidentified_Fungi	Unidentified_Fungi
67b32991637504d0c0f8e9b833ff1cf9	Fungi	Ascomycota	Dothideomycetes	Dothideomycetes_ord_Incertae_sedis	Eremomycetaceae	Arthrographis	Unidentified_Arthrographis
67c428d21786a26301ff56d5a7734450	Fungi	Mucoromycota	Endogonomycetes	Endogonales	Endogonales_fam_Incertae_sedis	Densospora	Unidentified_Densospora
67cc0156aebe364e144d37712ac4e33a	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Unidentified_Penicillium
67d4a7cc6a2909a7e0c8c0ed01271cdf	Fungi	Mucoromycota	Endogonomycetes	Endogonales	Endogonales_fam_Incertae_sedis	Densospora	Unidentified_Densospora
67d7c975cb9734e2c66d574f0b04efba	Fungi	Mucoromycota	Endogonomycetes	Endogonales	Endogonales_fam_Incertae_sedis	Densospora	Unidentified_Densospora
67e24c58e8d0e13d0b626f0ee21e1b11	Fungi	Mucoromycota	Endogonomycetes	Endogonales	Endogonales_fam_Incertae_sedis	Densospora	Unidentified_Densospora
67e79c5e0cd8a184634c07d5c7463507	Fungi	Mucoromycota	Endogonomycetes	Endogonales	Endogonales_fam_Incertae_sedis	Densospora	Unidentified_Densospora
67efb2abf5a4671edf7064cb50dc43c6	Fungi	Mucoromycota	Endogonomycetes	Endogonales	Endogonales_fam_Incertae_sedis	Densospora	Unidentified_Densospora
67f029a42c052785b2759360b8321948	Fungi	Mucoromycota	Endogonomycetes	Endogonales	Endogonales_fam_Incertae_sedis	Densospora	Unidentified_Densospora
